Id,NameCanonical,NameAuthorship,NameYear,RefString,RefYear
3d598e5c-4e09-4b5f-a665-0744e87d42be,Desmia girtealis,"Schaus, 1920",1920,\N,""
d72cb481-a581-4c15-8aac-8345f51dcbd6,Argylia robusta,Sandwith,"","Sandwith. In: Kew Bull., 183. (1927).",1927
c20662aa-966a-4008-b235-ba5ffb134ea9,Ipomoea polyantha,Miq.,"",Miq. In: Fl. Ned. Ind. 2: 613. (1857).,1857
7d89d573-04ea-40da-bc85-100464618258,Platycarya longipes,Y.C.Wu,"",Y. C. Wu. In: Bot. Jahrb. Syst. 71(2): 171-172. (1940).,1940
86a7f058-4724-41e3-8dc3-cf07293d5037,Lopidea minima,"Knight, 1918",1918,"Knight, H. H. New species of Lopidea from Arizona (Hemiptera, Miridae). Entomological News 29: 172--176, 1 pl. (1918).",1918
77972416-7d2c-4472-8b09-f89a8d7a7f58,Aralia californica,S.Watson,"",S.Watson. In: Proc. Amer. Acad. Arts 11: 144. (1876).,1876
4563b814-748f-4b0f-9430-b5a35f7a0bb8,Andropogon sorghum var. arabicus,Körn.,"",Körn. In: Bull. Herb. Boissier 2(App. 2): 12. (1894).,1894
af25d3d6-74c8-4404-95fd-0215ac046e1d,Anagallis ruandensis,Knuth & Mildbraed,"",Knuth & Mildbraed. In: Wiss. Ergebn. Deutsch Zentr. Afr-Exped. 1907-08 2: 518. (1913).,1913
46f46259-4054-4dca-803d-7243cb84584d,Pipreola whitelyi kathleenae,"Zimmer & Phelps, 1944",1944,\N,""
8516796c-fddb-41d1-ac76-3e94573050ce,Scaphoideus russus,"Distant, 1908",1908,\N,""
ee7f33af-ac0d-4375-9905-0e187e1f6bd9,Lathyrus anhuiensis,Y.J.Zhu & R.X.Meng,"",\N,""
3195bb37-b141-448b-9c2c-cf76365d4600,Campyloneurus flavicosta,"(Enderlein, 1920)","","Enderlein, G. Zur Kenntnis aussereuropaischer Braconiden. Archiv fur Naturgeschichte. 84(A)11(1918):51-224. (1920).",1920
75abf157-a61a-4ef1-b338-14ff23c55f38,Convolvulus venosus,Herb.Madr. ex Wall.,"","Wall. In: Cat. p. 84, n. 1353. (1829).",1829
26981b57-d6be-41d9-8475-25595db0e7b6,Eutropius niloticus,"(Rüppell, 1829)","",\N,""
392e0d47-4dbc-40a9-8d83-790bb14d4353,Alysia sophia,"Haliday, 1838",1838,"Haliday, A.H. Essay on parasitic Hymenoptera. Entomological Magazine. 5(3):209-249. [missing p.224-225]. (1838).",1838
21b9c1d8-7d8f-4963-a547-c8365a54ef24,Pellaea columbina var. vestita,Bak.,"",Bak. In: Syn. 146. (1867).,1867
52e8e47d-d6d8-42b6-8063-d3149dc4448e,Finschia micronesica,(Kanehira) Kanehira,"",Kanehira. In: Bot. Mag. (Tokyo) 52: 241. (1938).,1938
0d406b42-6880-4f07-a3eb-8b773dffa922,Chaerophyllum tainturieri,Hook. & Arn.,"",Hook. & Arn. In: Hook. Comp. Bot. Mag. 1: 47. (1835).,1835
90ea87ad-c655-4841-bfde-3be9079c2433,Diosma foetidissima,(Bartl. & Wendl.) Spreng.,"",Spreng. In: Syst. 1: 785. (1824).,1824
481e06cb-372f-4d9e-9bb6-e7d1c7abb037,Yaginumaella hubeiensis,"Li, Wang, Irfan & Peng, 2018",2018,"Li, D., Wang, C., Irfan, M., Peng, X. J. Two new species of Yaginumaella (Araneae, Salticidae) from Wuling Mountain, China. European Journal of Taxonomy 488: 1-10. (2018).",2018
42373fd3-cc16-4ec9-8201-3aab2e688739,Neohydatothrips smutsi,"(Faure, 1958)","",Faure J.C. South African Thysanoptera - 7. Journal of the Entomological Society of Southern Africa 20: 391–419. (1958).,1958
60f79781-0f24-4b2c-b6a1-5a85398412cc,Leptochiton samadiae,"Sigwart & Sirenko, 2012",2012,\N,""
9ea02c8e-8466-4188-a1f9-b286ce879c0f,Bothriomyrmex wroughtonii victoriae,"Forel, 1895",1895,\N,""
20e495b1-f718-4582-ba35-7e1fbc0f3cd3,Gyrophila albobrunnea var. albobrunnea,"(Pers.) Quél., 1886",1886,"Quélet, L. In: Enchir. fung. (Paris):11. (1886).",1886
7a24a75c-03a4-4605-bc63-e9d5d8f2fa81,Potemnemus rosenbergi ferrugineus,"Kriesche, 1923",1923,"KRIESCHE Rudolf. Neue Potemneminen von Deutsch-Neu-Guinea (Col. Cer. Lam.). Deutsche entomologische Zeitschrift, Berlin 7 (4): 428-430. (1923).",1923
fa0406d2-56da-481d-8873-36bf470a338b,Geostiba (Tropogastrosipalia) hasanica,"Assing, 2009",2009,"Assing, V. A revision of Geostiba of the Western Palaearctic region. XIX. New species from Turkey and Iran and additional records, with an updated key and a catalogue of the species of the Eastern Mediterranean, the Caucasus, and adjacent regions (Coleoptera: +. Linzer Biologische Beiträge, 41 (2): 1191-1246. (2009).",2009
b2e6df56-f542-407c-83d0-40efbbf393f4,Suillus placidus f. fusipes,"(Fr.) Klofac, 2007",2007,"Klofac, W. [Keys for fresh material of the European species of Boletales with tubes]. In: Öst. Z. Pilzk. 16:257. (2007).",2007
1710547b-383b-4ac2-93b8-ca826c553ee7,Typhloseiopsis funiculatus,"De Leon, 1965",1965,"De Leon, D. Phytoseiid mites from Puerto Rico with descriptions of new species (Acarina: Mesostigmata). The Florida Entomologist, USA, 48(2), 121–131. (1965).",1965
811b795a-41c2-4c33-a183-18d835a2aeb0,Cerobates (Cerobates) tristriatus elytralis,"Senna, 1897",1897,\N,""
753501f5-37c2-4959-94d6-702d02c8cf82,Platypleura angusta,"A.G.Butler, 1882",1882,"Butler, A.G. Description of a new species of the homopterous genus Aphaena from Sumatra. Annals and Magazine of Natural History. London. (Ser. 5). 9: 127-128. (1882).",1882
65c7ddb7-9fab-44f8-aa68-df77c092dbe9,Hieracium viridistylum,Notø,"","Notø. In: Tromsø Mus. Arsheft. 1927, l(5): 76. (1931).",1931
997d5e69-94ef-46f3-8aef-95b648d6220f,Zorotypus buxtoni,"Karny, 1932",1932,\N,""
0a9bface-d621-4bcc-a2b8-daf74c3b6577,Lutzomyia (Trichopygomyia) ferroae,"Young & Morales, 1987",1987,\N,""
9f753d13-be2b-48f7-9377-aa80b3aec617,Chrysochroa caroli,"Perroud, 1853",1853,Perroud B. P. Description de quelques Coléoptères nouveaux ou peu connus. Annales de la Société Linnéenne de Lyon (2) 1:389-528. (1853).,1853
3fee94da-1464-42cd-b1ab-84346b7d8dbd,Massilina sulphurbayensis,"McCulloch, 1977",1977,\N,""
1978265f-e2be-4853-8e55-81de4afc8229,Heteropelma savaiiense,"(Fullaway, 1940)","","Fullaway, D.T. New species from the Bishop Museum collection of Samoan parasitic Hymenoptera. Proceedings of the Hawaiian Entomological Society. 10:399-410. (1940).",1940
0581681c-94d7-427a-8966-598b2a9b837f,Amiota latitabula,"Chen & Watabe, 2005",2005,\N,""
4c491a61-842a-44a5-ac45-8409e91f4eb9,Onthophagus lapillus,"Arrow, 1931",1931,"Arrow G.J. The Fauna of British India III, Coprinae. Taylor & Francis. London :1-428. (1931).",1931
de6eb69c-ce91-4964-a11f-ffa6aac67607,Astragalus lectulus,S.Wats.,"",S. Wats. In: Proc. Am. Acad. 22: 471. (1887).,1887
1ef783e7-2d90-4047-b36b-8f10abec566b,Ooencyrtus xanthogaster,"(Girault, 1915)","","Noyes, J.S.; Hayat, M. A review of the genera of Indo-Pacific Encyrtidae (Hymenoptera: Chalcidoidea). JOURBOOK: Bulletin of the British Museum (Natural History) (Entomology) VOLUME: 48 PAGES: 131-395. (1984).",1984
62ce55f9-4574-4aa5-b956-0e4b0df884ba,Acanthopetalum furculigerum patens,"Strasser, 1973",1973,\N,""
08e04e5c-4c63-4f2f-a6ac-1ca70f923f58,Glenea rufa,"Breuning, 1956",1956,\N,""
41758e94-ab67-4e56-8fe1-5f61bb81850a,Cynthidia planodiscus,"(Perty, 1830)","",\N,""
894b97a1-325b-4980-a000-e9bd50c8d347,Rochelia pygmaea,Rech.fil. & Riedl,"","Rech. fil. & Riedl. In: K. Danske Vid. Selsk., Biol. Skrift., 13: No. 4 (Symb. Afghan. v.) 250. (1963).",1963
77e985eb-7c03-413e-9be1-faf6870b3ea4,Hubendickia incerta,"Temcharoen, 1971",1971,\N,""
d5389046-4bfe-4847-a6a3-d5d8272ded9a,Astenus sutteri,"Scheerpeltz, 1957",1957,"Scheerpeltz, O. Staphylinidae (Col.) von Sumba und Flores (4. Beitrag zur Kenntnis der Staphyliniden der orientalischen Region). In: Wissenschaftliche Ergebnisse der Sumba-Expedition des Museum für Völkerkunde und des Naturhistorischen Museums in Basel, 1949. Verhandlungen der Naturforschenden Gesellschaft in Basel, 68: 217-357. (1957).",1957
b262aefe-b601-422e-8712-95afc6668ed0,Cyperus sieberi,Kunth,"",Kunth. In: Enum. Pl. 2: 96. (1837).,1837
4f04e3ba-f06b-40fa-8484-61731310a8b1,Megacara lucens,"(Provancher, 1874)","","Provancher, L. Les Ichneumonides de Quebec avec description de plusieurs especes nouvelles. Naturaliste Canadien. 6:279-285. (1874).",1874
711d7320-9efa-4e31-abdb-412717607f5e,Corydalis turtschaninovii f. yanhusuo,Y.H.Chou & C.C.Hsu,"",Y. H. Chou & C. C. Hsu. In: Acta Phytotax. Sin. 15(2): 82. (1977).,1977
9e98b622-dfcd-4ed0-bbb7-4ebc912b13f0,Gyraulus cockburni,"(Godwin-Austen, 1883)","",\N,""
ca2ac751-8348-45f2-ba9e-decfd4c3a6ea,Triticum spelta muticum,Schübl.,"",Schübl. In: Diss. Char. Descr. Cereal.: 26. (1818).,1818
93f0145e-050d-4c25-b4e5-2add2ffcaded,Erica trivialis,Klotzsch ex Benth.,"",Benth. In: DC. Prod. 7: 666. (1839).,1839
1f237132-7bc8-43f0-b3a0-3faa27af6f3e,Spulerina castaneae,"Kumata & Kuroko, 1988",1988,\N,""
d213e34c-d00c-4099-8658-fc2565c5598f,Fernandezia tica,Mora-Ret. & García Castro,"",Mora-Ret. & García Castro. In: Brenesia 39-40: 164. (1993).,1993
c2bcdaa2-4b44-4597-9bf5-e5805ccb7404,Rhyssomatus patinacollis,\N,"",\N,""
88965d1b-0e56-4bf0-bc4a-34d8be8ff8aa,Bursera aptera,Ramirez,"","Ramirez. In: Mat. Med. Mex. Pt. 1, 379. (1894).",1894
a49f2577-98ca-4886-9034-ac95fc0a057f,Lecanopsis formicarum,"Ben-Dov, 1993",1993,\N,""
e879b211-950f-48c9-8613-21294f8da981,Acanthophyllum borsczowii,Litw.,"",Litw. In: Trav. Mus. Bot. Acad. Sci. Pétersb. 7: 71. (1910).,1910
1436c17a-6966-451a-9035-d2aba6a20af9,Pogonus alticola,"Antoine, 1955",1955,"ANTOINE, Maurice. Coléoptères carabiques du Maroc (première partie). -. Mémoires de la Société des Sciences Naturelles et Physiques du Maroc (Nouvelle Série, Zoologie), 1: 1-177. (Paris, Rabat). (1955).",1955
1be96770-4662-4613-b2c6-8a0b7b1fdacc,Carmenta commoni,"Duckworth, 1974",1974,\N,""
d28c5f42-03ff-41f7-b7b0-809fc99bde59,Papillissa lutea,"Lendenfeld, 1888",1888,"Lendenfeld, R. von. Descriptive Catalogue of the Sponges in the Australian Museum, Sidney. (Taylor & Francis: London): i-xiv, 1-260, pls 1-12. (1888).",1888
3d70043f-5a7d-4a98-9dee-b8523444b92c,Tapesia eriophori,"Velen., 1934",1934,"Velenovský, J. In: Monogr. Discom. Bohem. (Prague):140. (1934).",1934
00bdb83c-ba66-45e9-9103-4ea6da46edcd,Kalmia myrtifolia,Andr.,"",Andr. In: Rev. Hortic. 10. (1883).,1883
1c9ab821-ec67-41c4-a528-ee11268c0435,Ctenophthalmus nifetodes dzukici,"Brelich, 1986",1986,\N,""
45cac76d-b27c-4f21-89da-e458b667db9b,Allobaccha bequaerti,"(Curran, 1929)","",\N,""
894cc52b-9bc8-4e8f-b097-82009455df33,Scorzonera angustifolia var. minor,(Willk.) C.Díaz de la Guardia & G.Blanca,"","C. Díaz de la Guardia & G. Blanca. In: An. Jard. Bot. Madrid, 43(2): 338 1986. (1987).",1987
43a152ac-a6f8-4c9d-9253-bdc32ed61ac0,Potentilla rubripes,Rydb.,"","Rydb. In: Bull. Torr. Bot. Club, 33: 143. (1906).",1906
072f6ff3-db28-4b1b-a529-db1b907e730e,Christensonella subulifolia,(Schltr.) S.Koehler,"",S.Koehler. In: Bot. J. Linn. Soc. 168: 467. (2012).,2012
d98f8839-4fd1-4f96-9295-26bb7ff5056c,Myozona purpurea,"Faubel, 1974",1974,\N,""
3cfb42db-c3cc-48af-8e00-77175426c92d,Equus markhami,"Tichomirow, 1878",1878,\N,""
cf09abed-6551-4427-bb76-cf14c79dd404,Xanthorhoe subductata,"Walker, 1862",1862,\N,""
ce06b118-167f-4956-b695-1fbf9d6709f5,Sphalmanthus primulinus,(L.Bol.) L.Bol.,"",\N,""
b1495a62-de8c-411a-ba62-852f88c81bd0,Nephila pilipes lauterbachi,"(Dahl, 1912)","",\N,""
27e8c24c-1ced-4947-b0df-a1603e96d325,Mozartius jugosus,"(Lewis, 1895)","","Lewis G. On the lamellicorn Coleoptera of Japan, and notice on others. The Annals and Magazine of natural History, including Zoology, Botany and Geology. London 6(16):374-408. (1895).",1895
397a0e73-4f7e-4909-b3b1-e6329df40bbb,Azoarcus toluclasticus,"Song et al., 1999",1999,\N,""
d0b21d84-2ae5-489d-98b8-8bcb221ac143,Trachyrhachys mexicana,"(Saussure, 1884)","",\N,""
47e93193-c6d0-4d94-bf1a-76c3f6ebc4b6,Neosybra tokaraensis,"(Makihara, 1977)","",\N,""
591f74d6-7e82-40d9-b19e-95121fc3ccb0,Acaena elongata,L.,"",L. In: Mant. 2: 200. (1771).,1771
9e8f804f-c9e6-420e-ab38-17dd19a1a673,Euphorbia verrucosa var. flavescens,Benth.,"",Benth. In: Cat. Pl. Pyrénées: 79. (1826).,1826
81e81809-6af8-47ba-9a70-5f66ca5eae9e,Brixia parvula,"Synave, 1956",1956,\N,""
8fd67905-8640-4c29-b15a-6f6bccf3216f,Chrysops atricornis,"Bigot, 1892",1892,\N,""
4ef99ae5-df13-4ea6-b285-20a2d4cdfeac,Cylindriscala jeffreysi,"(Tryon, 1887)","",\N,""
8fd316d7-1baa-468d-95e6-a9f14e1a79e2,Atrasana postica,"Walker, 1856",1856,\N,""
f968a8b7-62cd-4513-ad4b-d00c0983efa0,Eupatorium isillumense,B.L.Rob.,"",B. L. Rob. In: Proc. Amer. Acad. Arts 55: 20. (1919).,1919
b28b5160-8080-4fbc-978e-a6a8e0d7508a,Dysphania deflavata,"Warren, 1904",1904,\N,""
5860f7ac-fc7b-4432-8e67-fc77429cad36,Pepsis auriguttata,"Burmeister, 1872",1872,\N,""
3c722c5e-ccba-4dfa-90cf-73710d9a9265,Amphinotus exsertus,"K.Günther, 1938",1938,\N,""
d3d39f41-610b-4075-a1c7-217342238113,Cyclidium lineatum,\N,"",\N,""
32d9ce75-cf66-4098-a2e1-0fc4ecd58ecc,Trechus carteri,"Sloane, 1920",1920,\N,""
6e8fedf6-a65f-45cc-9f5f-229907f30e84,Senecio serra var. altior,Jeps.,"",Jeps. In: Jepson] 1150. (1925).,1925
ffe9c1f4-e39e-4c98-8442-33d62e3402eb,Grimmia curviseta,"Bouman, 1991",1991,Bouman. J. Bryol. (1991).,1991
96a239e5-c131-4248-b83c-2d3a747e0ddb,Macrourus orthogrammus,"Smith & Radcliffe, 1912",1912,\N,""
72a56a19-2ee5-44f7-a612-9cef7e2af08a,Peperomia dolabriformis var. grandis,Hutchison ex Pino & Klopf.,"",\N,""
63851617-41ae-4a9d-a113-443ff27c66d6,Omicron regulum,"de Saussure, 1857",1857,\N,""
2e9efac5-79ab-47c8-bd87-ccc3bde372ae,Culex trifurcatus,"Fabricius, 1794",1794,\N,""
43e84906-f7ac-4cb4-ba64-2593f5553d09,Echinops neumayeri,Vis.,"",Vis. In: Fl. Slovenia (Dalmatia). 2: 25. t. 10. ter. (1847).,1847
c04979bc-83dd-4126-9f10-bd5913613c92,Pseuderia trachychila,(Kraenzl.) Schltr.,"",Schltr. In: Repert. Spec. Nov. Regni Veg. Beih. 1: 647. (1912).,1912
d7d37ae7-5589-485a-b982-5abcc2d75f6f,Spirostreptus nitidus,"Daday, 1891",1891,"Pocock, R. I. Contributions to our Knowledge of the Arthropod Fauna of the West Indies. Part III. Diplopoda and Malacopoda, with a Supplement on the Arachnida of the Class Pedipalpi. Journal of the Linnean Society of London. 24: 473-519, pl. 37-39. (1893).",1893
bedba8fb-45f2-4c2e-9f80-446932b0dccb,Protexarnis amydra,"Chen, 1993",1993,\N,""
959d5d98-b620-4b40-9adb-3146c60b6cd6,Tricalysia auriculata,Keay,"",Keay. In: Bull. Jard. Bot. État Bruxelles 28: 295. (1958).,1958
d57b819a-f413-4c48-b761-55a3658808c9,Abemus chloropterus,"(Creutzer, 1796)","","Creutzer, C. In: Panzer, G. W. F. Faunae insectorum Germanicae initia; Deutschlands Insecten. 36-tes Heft. Felseckerschen Buchhandlung, Nürnberg. 24 pls. (1796).",1796
c4ae0979-665d-4f3e-855e-12ce45f958cf,Miathyria laxa,"Navas, 1916",1916,"Navás, R. P. L. Neurópteros sudamericanos. Tercera serie. Neurópteros del Brasil recogidos por el R. P. Joaquín da Silva Tavares S. J. Brotéria (Serie Zoologica): 14 (1): 14-35, figs. 1-?. (1916).",1916
4971db4a-0c67-40ce-a7a2-3167919d2a6b,Anthopleura mortenseni,"Carlgren, 1941",1941,\N,""
698545dd-d119-4f42-8966-c5c58e7333fa,Corynoptera scebulifera,"Komarova, 2000",2000,\N,""
7db22b6d-0765-4947-ab45-f517c94779bf,Liogluta trapezicollis,"Lohse, 1990",1990,"Lohse, G. A. In: Lohse, G. A., J. Klimaszewski & A. Smetana. Revision of arctic Aleocharinae of North America (Coleoptera: Staphylinidae). Coleopterists Bulletin, 44 (2): 121-202. (1990).",1990
b5005f99-1625-48e8-bb42-c835203e7046,Clerodendrum kwangtungense var. puberulum,H.L.Li,"",H.L.Li. In: J. Arnold Arbor. 25: 426. (1944).,1944
03a99db3-2720-4f5a-8bdf-0066b28b0bae,Eumerus sulcitibius,"Rondani, 1868",1868,\N,""
45a602a6-84e9-4e84-88fa-0ce100cd5877,Fagonia hadramautica,Beier & Thulin,"",Beier & Thulin. In: Syst. Biodivers. 3(3): 238. (2005).,2005
238f568a-f062-4cba-8e6b-d2e42475b1ff,Prionacalus casicus,"Komiya, 2001",2001,"KOMIYA Ziro. Prionine cerambycid beetles with degenerate hind wings of the world (Coleoptera, Cerambycidae). Gekkan-Mushi, Tokyo 366: 29-37, 25 figs. (2001).",2001
4c480fd3-3de8-4432-aab6-c79d54b44438,Lotononis meyeri,(C.Presl) B.-E.van Wyk,"",\N,""
9c8bcd8d-6f89-47f6-a961-cbe7f03c8edd,Monohammus confusor,"Melsheimer, 1853",1853,"MELSHEIMER Friedrich Ernst. Catalogue of the described Coleoptera of the United States. Washington, D.C., Smithsonian Institution xvi + 174 pp. (1853).",1853
f7342fd8-1e83-4b2c-9ae1-5c69a67a0028,Nereis (Neanthes) micromma,"Harper, 1979",1979,\N,""
ef06adb9-f8c9-49df-8e04-8c2e61b48470,Glenea rubripes,"Pic, 1926",1926,PIC Maurice. Nouveautés diverses. Mélanges Exotico-Entomologiques 47: 1-32. (1926).,1926
4b0af51d-3e9f-47cf-a516-d4908c1bd6d0,Mimodromius (Mimodromius) equatorianus,"Mateu, 1970",1970,\N,""
255d8147-bb30-42f1-8b27-de906ba6b860,Cladium aromaticum,Merr.,"","Merr. In: Philipp. J. Sci., C 9: 59. (1914).",1914
f948c184-274f-47ef-a955-6bb7a5fcbf14,Lepeophtheirus formosanus,"Ho & Lin, 2010",2010,\N,""
673d03a0-7c01-4156-9acb-bf6fe443052c,Xiphocera (Porthetis) puncticornis,"Stål, 1876",1876,\N,""
17f42619-de1c-4b91-8482-ab9827d7d008,Horaga lefebvrei osma,"Fruhstorfer, 1912",1912,\N,""
03c9a7f5-26a1-421b-837d-ee2a3a899fea,Callistele calliston,"(Verco, 1905)","",\N,""
0490506a-a1d3-4390-929e-8d20961649fa,Lyophyllum silanum,"Contu & Lavorato, 2009",2009,"Contu, M.; Lavorato, C. Lyophyllum silanum: una nuova specie a carne annerente dalla Calabria. In: Boll. Assoc. Micol. Ecol. Romana 24-25(nos 75-76):4. (2009).",2009
7ed46361-eaf9-495c-943b-1c138c92781e,Midotis irregularis,"(Schwein.) Cooke ex Sacc., 1895",1895,Cooke ex Sacc. In: Syll. fung. (Abellini) 11:422. (1895).,1895
13815ccd-dce6-4b2b-82d4-b50168b9e649,Anthothoe vagrans,"(Stuckey, 1909)","",\N,""
edf705bb-fb83-447c-9d4b-2c5cfa0e310b,Coleomerus laevissimus,"Casey, 1922",1922,\N,""
b1a08c1e-b812-4007-879d-eb5e8168dc65,Rallicola (Rallicola) certhia,"(Carriker Jr., 1963)","",\N,""
3c2db37e-cce8-4ae6-b41c-d2f651b75a19,Ethelum pusillum,"Arcangeli, 1950",1950,\N,""
9f1745cc-8112-4920-9027-dbd064815c7a,Moraria (Moraria) duthiei,"(Scott T. & A., 1896)","",\N,""
9e5ed6e6-6a39-4527-9d5e-9d97f20e336e,Tillaea macrantha,Hook.fil.,"",Hook. fil. In: Icon. Pl. 4: t. 310. (1841).,1841
923e7101-304a-4602-b3f7-cbad4bd3ef0c,Oropallene palpida,"(Hilton, 1939)","",\N,""
b1a26b6d-7b2e-4623-99d6-083fb7f3bbb8,Pancratium macquaria,A.Cunn.,"",A.Cunn. In: Bot. Mag. 46: t. 2100. (1819).,1819
4b914f68-f852-4625-947f-a5caffbed6a9,Meimuna tripurasura,\N,"","Distant, W.L. Rhynochotal notes. -- XXIX. Annals and Magazine of Natural History. London. (Ser. 7). 15: 58-70. (1905).",1905
3cb56580-273e-45a4-9aa4-844d0a064751,Pegomya luteapiculis,"L.i.Deng, 1988",1988,\N,""
6b469e98-b7bb-4817-9ba9-b4b3e25d3e56,Carinigera (Sporadhia) praestans,"(Westerlund, 1893)","","Bank, R. A.; Neubert, E. Checklist of the land and freshwater Gastropoda of Europe. (2017).",2017
5084398a-517a-48ce-9bb0-c3a741d0025b,Maurolicus japonicus,"Ishikawa, 1915",1915,\N,""
4325d5c0-8f83-41c3-8a96-95ee8da0c400,Cormocephalus nudipes,"Jangi & Dass, 1984",1984,"Jangi B.S., Dass C.M.S. Scolopendridae of the Deccan. Journal of Scientific and Industrial Research . 43: 27-54. (1984).",1984
3c073276-e7bf-47a3-a28a-4c7345ad7dc5,Gentianella macrantha,D.Don ex G.Don,"",G. Don. In: Gen. Hist. 4: 179. (1837).,1837
e7019672-69ac-41fc-97ee-6179aaa104b8,Bulbophyllum rheophyton,J.J.Verm. & Tsukaya,"",J.J.Verm. & Tsukaya. In: Pl. Syst. Evol. 293: 73. (2011).,2011
9757750c-3fa8-460b-9ed4-9c7e12ce2a52,Henslowia cumingii,Planch.,"",Planch. In: Hook. Lond. Journ. Bot. 4: 478. (1845).,1845
1f66c0b2-4d5e-49ab-b753-58e78e780d82,Paratype ira,"Druce, 1889",1889,\N,""
2bcbd32d-a4f2-40b7-8848-81b2869493b9,Meixnerididae,\N,"",\N,""
1992878f-a07e-449e-aaae-50a86f5bd8a2,Gymnopus mammillatus,"Murrill, 1939",1939,"Murrill, W.A. In: Bull. Torrey bot. Club 66:158. (1939).",1939
3c9a9530-314f-48e6-a706-64b3375dd337,Epectasis panamensis,"Breuning, 1974",1974,\N,""
fbb284cf-d912-4f3e-8ddb-536d3927c275,Dinotoperla aryballoi,"Mynott, Suter & Theischinger, 2017",2017,\N,""
4e34b7b4-f127-4a7e-8e8e-06afed4670be,Troglophilus (Troglophilus) ferzenensis,"Taylan, Di Russo, Cobolli & Rampini, 2012",2012,\N,""
95889b79-f1c4-4182-8eef-9f3c07d14285,Phryxe semicaudata,"Herting, 1959",1959,\N,""
61d4ceb2-56e2-4927-8f59-380d5671c66e,Saxifraga aristulata,Hook.fil. & Thoms.,"",Hook. fil. & Thoms. In: J. Linn. S. B. 2: 68. (1857).,1857
19159b0a-c963-4735-a705-8c8467202a16,Senecio microalatus,C.Jeffrey,"","C. Jeffrey. In: Kew Bull., 41(4): 894. (1986).",1986
cabfc267-6440-44fb-9e5b-2a034ce21f08,Phyllanthodendron minutiflorum,(Ridl.) Airy Shaw,"",Airy Shaw. In: Kew Bull. 14: 471. (1960).,1960
9f2c1651-1bff-4f60-ab89-d01b349871d6,Pelopoeus targionii,"Carruccio, 1872",1872,\N,""
aeaf863f-b4c2-4265-b4e9-fee55de4ac0f,Protosmia sideritis,"Tkalcu, 1978",1978,\N,""
5a699cdd-4864-4356-8762-fa2169fd9064,Hypsideres curvinucha,"Jordan, 1903",1903,\N,""
a0221798-58f3-48ec-ba51-b78a285a99da,Adioryx caudimaculatus,"(Rüppell, 1838)","",\N,""
56138661-ef96-4193-ab2d-63e02887223e,Molophilus (Molophilus) ripicola,"Gachet, 1967",1967,\N,""
ae277cbc-fd23-44be-a046-cc3b53cf77f9,Bulbophyllum papuliglossum,Schltr.,"",Schltr. In: Repert. Spec. Nov. Regni Veg. Beih. 1: 846. (1913).,1913
dc01a6a0-bba5-4b88-a25a-6fe09ffb4b91,Monosyringa plurima,"Pulitzer-Finali, 1993",1993,"Pulitzer-Finali, G. A collection of marine sponges from East Africa. ""Annales Museo Civico Storia Naturale ""Giacomo Doria"". 89: 247-350"". (1993).",1993
a9b0a682-e679-4026-b912-d9febeb121c8,Lachnum pseudoclandestinum,"Raitv., 1993",1993,"Raitviir, Ain. List of alpine and subalpine Hyaloscyphaceae from Central Asia. In: Biblthca Mycol. 150:206. (1993).",1993
cf08937e-199c-419b-b3e4-8e64c40242e7,Harmothoe forcipata,"(Marenzeller, 1902)","",\N,""
d309d4ec-e77c-4ba3-a980-d5ce8c6ca9cc,Phylloxera minima,"(Shimer, 1869)","","Börner. Aphidoidea, Blattläuse. Sorauer Handbuch der Pflanzenkrankheiten [offprint]. (1931).",1931
e0267218-fd94-4f76-b5b8-12390f8aeb76,Thyroscyphus intermedius f. peculiaris,"Leloup, 1935",1935,\N,""
0f733981-e99a-4d82-bde2-d01fa5f7c405,Amorphophallus angolensis maculatus,(N.E.Br.) Ittenb. ex Govaerts,"",\N,""
8ddeab46-81bd-428d-9301-f1d8d8ce4469,Paraspidolea mimethes,"Höhne, 1922",1922,\N,""
004cad8f-5b96-4bbe-a234-865eaa8a70c6,Syrastrena sumatrana obliquilinea,"Kishida, 1985",1985,\N,""
49525ecc-2a79-4545-91ae-2a3a0132b1e6,Stegostoma fasciatus,"(Hermann, 1783)","",\N,""
b9d49976-bfc0-44c4-a987-436f6931488b,Zosterophyllanthos serricardia,(Schltr.) Szlach. & Kulak,"",Szlach. & Kulak. In: Richardiana 6: 193. (2006).,2006
f2bb6d19-a176-4ea5-a14d-7312db91fdbe,Leucopogon lavarackii,L.Pedley,"","L. Pedley. In: Austrobaileya, 3(2): 266. (1990).",1990
9163f423-2d78-4589-bb48-4dc5b1480a1e,Lecidea leprosula,(Arnold) Harm.,"",Harm. In: Bull. Séances Soc. Sci. Nancy Vol.: 33 p. 63. (1899).,1899
b3c2087f-a3ea-4adc-a69d-bcd5396e93b7,Tapeinochilos recurvatus,K.Schum.,"",K.Schum. In: Bot. Jahrb. Syst. 27: 349. (1899).,1899
b574b0b6-dad8-435d-9dcd-5673d63272db,Currania dryopteris,(L.) Wherry,"",Wherry. In: Bartonia 21: 15: 143. (1942).,1942
